# t            x            u_real       u_imag       u_abs
     0.026000    -1.800000    -0.973542    -0.025243     0.973869
     0.026000    -1.600000    -0.999241    -0.025895     0.999577
     0.026000    -1.400000    -0.985118    -0.025533     0.985449
     0.026000    -1.200000    -0.931726    -0.024150     0.932039
     0.026000    -1.000000    -0.841188    -0.021803     0.841471
     0.026000    -0.800000    -0.717115    -0.018587     0.717356
     0.026000    -0.600000    -0.564453    -0.014630     0.564642
     0.026000    -0.400000    -0.389288    -0.010090     0.389418
     0.026000    -0.200000    -0.198603    -0.005148     0.198669
     0.026000     0.000000     0.000000    -0.000000     0.000000
     0.026000     0.200000     0.198603     0.005148     0.198669
     0.026000     0.400000     0.389288     0.010090     0.389418
     0.026000     0.600000     0.564453     0.014630     0.564642
     0.026000     0.800000     0.717115     0.018587     0.717356
     0.026000     1.000000     0.841188     0.021803     0.841471
     0.026000     1.200000     0.931726     0.024150     0.932039
     0.026000     1.400000     0.985118     0.025533     0.985449
     0.026000     1.600000     0.999241     0.025895     0.999577
     0.026000     1.800000     0.973542     0.025243     0.973869
     0.026000     2.000000     0.908990     0.023639     0.909297

     0.027300    -2.000000    -0.908959    -0.024821     0.909297
     0.027300    -1.800000    -0.973510    -0.026506     0.973871
     0.027300    -1.600000    -0.999207    -0.027190     0.999577
     0.027300    -1.400000    -0.985084    -0.026809     0.985449
     0.027300    -1.200000    -0.931694    -0.025357     0.932039
     0.027300    -1.000000    -0.841160    -0.022893     0.841471
     0.027300    -0.800000    -0.717091    -0.019516     0.717356
     0.027300    -0.600000    -0.564433    -0.015362     0.564642
     0.027300    -0.400000    -0.389274    -0.010594     0.389418
     0.027300    -0.200000    -0.198596    -0.005405     0.198669
     0.027300     0.000000     0.000000    -0.000000     0.000000
     0.027300     0.200000     0.198596     0.005405     0.198669
     0.027300     0.400000     0.389274     0.010594     0.389418
     0.027300     0.600000     0.564433     0.015362     0.564642
     0.027300     0.800000     0.717091     0.019516     0.717356
     0.027300     1.000000     0.841160     0.022893     0.841471
     0.027300     1.200000     0.931694     0.025357     0.932039
